,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
10,138.0460835,177.2199154,173.0649376,157.723217,196.2953568,131.2117624,212.4147415,106.7160273,230.6478691,93.8923645,152.4543571,89.19154644,151.8268394,99.71122026,153.4360027,116.0316038,154.2901421,127.5373507,124.0798092,91.58291817,126.2949085,104.3357778,130.0928593,119.8492956,133.4272194,130.6449795,101.5695095,100.9832954,104.1500568,110.6389046,110.2546406,122.9639912,115.2918625,132.5892591,81.9201088,112.8408623,83.82226944,119.5357418,90.71235657,130.4265976,95.85488319,138.7935019,right
11,293.7822151,184.8998737,320.4992294,169.2439556,342.0512009,148.0703831,358.6100006,128.2452822,375.316925,117.533083,316.3477707,105.889678,313.4759331,112.3101425,312.6770782,127.878027,311.8413925,134.7937489,294.0307236,103.1252575,291.8623543,112.2878551,292.7446556,125.9763908,292.7435875,133.2493258,273.7691689,107.8481627,273.4951401,115.3649855,275.8210945,127.2728348,277.1801186,135.2887774,256.1658859,115.1566601,256.4608955,117.2784162,260.6296539,127.8650522,262.6841354,135.3172731,right
12,402.9755402,287.6310825,426.9353104,274.4185925,445.0608444,258.7413025,458.1990814,244.1993237,470.8743286,237.7945805,428.4640884,222.6819277,421.0757828,228.5632753,417.8305054,243.7251377,417.8915405,254.5434952,410.116806,220.4381275,403.0571747,227.5819874,402.1628189,241.9454098,404.2942429,254.3108654,392.5678635,224.0037346,386.696434,230.3368807,388.29319,243.8112259,392.1311951,256.0948277,375.9901047,229.643569,369.9888229,229.1311026,372.2813034,238.5888004,376.0484314,247.6826763,right
13,467.5299454,325.4807568,491.0571671,302.174263,507.0532608,278.8452816,520.2430344,258.4031868,535.0823212,247.0874405,476.8449783,242.6828098,466.2693405,248.6153126,464.454422,264.7252178,467.539444,277.0794868,455.1877213,242.4910355,446.3475418,252.1900177,447.143631,267.7762127,453.7934494,279.5530415,435.3553772,249.4817448,428.7389374,256.9565964,431.1234283,270.7034397,438.9021683,281.6662788,416.6620636,258.8808918,408.9978027,259.4735241,413.67939,270.8436584,421.8399048,280.5932236,right
14,466.4135361,203.7481642,486.7918396,184.4337845,501.4535141,164.3976116,512.8094864,147.9178619,525.9178925,139.6995306,472.8212738,124.7097015,457.5405502,135.9964657,457.1172714,152.0866299,462.5559235,163.1414223,455.3144836,123.4958553,438.4611893,138.8955688,440.3948975,153.7041521,449.4005585,163.3862257,439.2419815,129.4662237,423.1677246,139.2318678,425.3386307,152.7367258,434.6234894,161.5145016,424.1718292,138.3309603,407.7403259,141.1431742,409.3538666,152.8279638,417.0448685,161.3052034,right
15,338.1954193,247.7913952,365.9531784,230.4302216,386.5739059,207.0701265,399.982605,185.4116392,416.7936707,174.4488287,352.8902435,167.7488422,350.0064087,177.3786592,350.7400513,189.8866653,351.6814423,197.7145243,329.1777802,167.8893614,328.2386017,180.0136328,330.2810287,191.6325045,332.8500366,199.5840168,309.5272636,174.9383926,310.3669548,185.5799818,314.349041,195.8790922,318.0028534,203.9181948,291.8833923,184.8633385,292.0909119,189.721384,297.9238129,198.8548994,302.1296501,206.0247803,right
16,412.7257156,250.6554794,459.4255447,218.4877825,493.9170837,181.0737991,518.6092377,144.2476273,546.027298,123.7240505,442.8391647,114.6861792,432.9443359,118.0771208,432.4142456,140.2414799,433.7656021,156.8546677,402.5613022,113.1663036,396.4941406,125.7176542,398.7935638,148.2392693,403.3325195,163.9738941,367.0816803,123.6574888,364.9379349,135.2321148,369.1295242,154.7661066,375.6989288,170.6862402,335.1926422,138.0361891,331.4849472,142.7165508,338.8202667,160.0324345,346.4114761,173.4698439,right
17,157.976141,243.1167984,207.7713966,208.2005167,241.7678261,157.9564333,269.6499252,113.777647,294.9393463,86.31640434,169.0065765,91.16676807,162.9341698,37.97912121,157.7001572,6.088657379,154.955225,-15.38599491,125.7970333,97.73855925,113.8442135,70.09981155,110.2363873,59.20230389,107.756424,53.07610273,93.68323326,116.7391133,92.08884239,109.2170906,100.9529877,117.6058459,109.131279,128.1245613,67.07170486,140.7382393,69.14907455,139.4749689,79.38498497,151.7895126,89.0551281,165.4660892,right
18,248.5835457,345.9576702,294.1939926,307.8411198,328.4219742,265.5355167,358.1998444,230.4496908,390.2715683,210.6999779,271.3995743,200.9489536,265.9793472,213.3894825,268.1132698,237.6532316,270.1494217,255.1153278,230.5361938,202.6964521,229.3292236,216.1095428,232.8281975,237.8418732,235.9429169,254.9796867,196.3418579,215.1491547,198.2469177,223.935585,203.5774422,242.5896835,208.6871719,259.5534039,167.241745,232.0691729,167.9273224,236.6895247,175.6882095,253.3290195,181.080246,266.9621658,right
19,357.7238083,293.0553818,394.4189835,267.0316315,421.823349,235.7353449,443.41362,210.8465481,466.5705109,199.6338844,381.1532211,179.3821335,370.154686,192.9174757,367.6550293,211.7838478,369.0525818,224.5130396,349.0745926,177.6843596,341.844101,192.8332329,341.5632248,210.2288818,345.5553436,223.706789,320.6147385,185.0716925,317.4127388,200.0559282,319.9905014,215.4591608,325.1977539,228.2623243,294.6141434,196.389842,292.8730583,203.9670181,298.0063438,217.7301836,302.8009415,228.474884,right
20,398.4344864,341.3337421,428.7134933,310.4682541,452.0057297,282.1450996,471.1071014,257.7003193,491.2384033,245.9213448,423.0503845,225.6991768,391.1414719,212.7597857,382.3012161,230.0894451,385.1850128,245.9990215,396.6090775,224.4228745,366.7725372,216.6529942,360.2377319,233.6978531,365.1172638,249.8922729,370.5785751,233.7698364,343.5737991,219.5571327,338.4711838,233.5360336,343.6266327,248.9289665,345.8506775,248.0744362,322.5749207,227.3717165,314.7946548,228.6147308,313.2812119,233.2783413,right
21,387.3661804,231.4608908,421.6735077,208.4104729,446.1366272,179.1005802,464.8970032,154.8376894,484.9640656,142.52841,406.039772,124.5090008,395.7461548,134.2162514,394.3539047,152.8027296,396.6133118,164.9930334,375.5999756,122.8153181,367.0019531,138.0229425,368.491478,155.6739378,374.3645477,167.0781612,348.5782623,130.9700346,343.6571503,144.7777605,347.6639557,160.4656363,354.96315,171.2781572,324.0283203,142.6374006,317.7022934,148.031702,323.9827728,161.6502571,331.5791321,171.4733791,right
22,508.3800507,340.4590702,543.7350464,314.5166302,570.8948135,285.9739208,592.4315643,259.5909691,615.742836,246.2616062,535.4278183,233.9645863,517.6638031,235.0656509,514.8872375,253.7090778,518.7332153,267.8888798,505.4608154,230.5100727,489.9068069,237.5325394,489.1833496,256.0108566,495.9421158,269.9651527,477.5492096,237.4251795,466.0028458,242.9127216,467.3203278,259.3939877,474.911232,272.7352524,451.8800354,248.2345963,440.0159836,246.0565567,444.3523407,260.2438259,451.7905426,272.4925232,right
23,411.3466644,295.6285286,465.5432129,258.2428265,507.7290726,210.3672123,542.8261948,168.3302021,577.0046616,144.6390581,443.9463425,136.0478926,440.2145004,155.6325674,442.901268,184.0186644,442.4008942,200.0187063,399.0544891,136.7172003,400.4541779,161.3707352,405.6554794,187.0323801,407.7282333,203.4811449,360.7069778,149.2221737,365.9048843,171.3890505,374.1779327,193.4108019,380.2022171,209.9629211,326.2498093,166.1259985,330.4334641,178.7075901,342.4759674,198.7325048,350.4227066,213.6449432,right
24,326.22509,284.0106583,375.32444,248.8337803,411.1691284,203.5681486,441.5374756,163.4647179,472.1303177,139.2783165,346.0758209,140.4944944,347.89814,158.6616468,352.102356,181.6280937,352.1834946,196.3864803,306.095047,143.2406044,311.6820526,163.8960457,317.5203323,183.6958838,319.6602631,198.0064774,273.1903458,156.5459919,280.9555435,172.425313,288.6738396,189.9026155,293.116951,204.0222645,244.2067337,174.1524124,248.8571548,180.9729481,259.2137146,196.2921667,264.8417473,208.7861681,right
25,228.4277916,277.9007149,281.88591,242.7972221,320.6839371,195.820899,351.3345718,153.9021206,382.8011703,128.8052988,244.1011047,130.8972216,248.2038498,154.8521233,252.1045303,181.9004202,252.6071358,198.2347441,201.9465065,135.8838987,211.4198112,166.3004494,218.4115982,188.4216785,221.2350273,203.1082535,169.3327904,151.9842052,179.2568016,176.9396496,188.6820984,195.7143545,193.6397171,210.8884335,141.3737106,171.4298773,145.0449276,185.1336765,155.6562519,202.8570843,162.400341,217.5819683,right
26,272.9403877,319.9369812,319.8881721,285.5404472,354.6046448,243.7158108,380.329361,205.286665,409.9535751,181.4705086,289.4416618,181.8242455,292.6399422,203.2020235,296.2451172,230.0003242,295.2772522,245.9763336,248.9087868,184.607091,255.7685852,206.477294,261.0334778,229.1113758,262.3641014,245.0157738,216.2491035,197.2018719,224.1554451,212.7849913,231.0177803,232.6039839,234.8727989,248.766489,188.4759903,213.8665152,193.4986305,221.6292715,202.8733253,240.0339031,208.0091858,254.811945,right
27,343.742981,359.8709679,389.1576385,323.6282158,423.2595062,278.7796211,451.0755157,241.8174648,479.3009567,220.5276346,367.5527573,213.2783461,369.3856812,227.1130371,372.6810455,251.6591263,373.2239914,267.6297283,328.9495468,215.617547,332.6056671,230.3077412,336.8717194,253.2919407,337.9379272,270.317831,296.966629,228.3063555,301.7008591,239.9880552,307.5665474,259.4781017,310.2245331,275.8839512,269.2886925,245.6237984,272.3280334,250.1539707,280.8413315,267.6928425,285.0686646,281.3198662,right
28,317.5096703,213.1669521,358.6123276,183.4582901,388.3963394,147.637639,412.1161652,116.1593843,438.0934525,99.34344292,335.0423813,92.61570454,331.157608,104.53439,333.3018494,124.9006319,335.0670624,137.9298878,298.1818199,94.15711641,299.6782684,106.7117,302.7695465,124.410553,305.5542374,137.643199,268.125248,105.5312347,271.9138336,115.3915644,276.9271278,131.0555506,282.072258,144.1479492,242.6221085,120.549016,245.1432037,124.6397495,252.7449417,138.9866495,257.9381561,150.5700874,right
29,124.3133926,229.3008757,176.4865685,203.3625126,216.0870743,171.4904881,250.4683304,141.6187477,281.7368698,127.83494,161.0038376,109.1741109,170.2571297,120.8337307,172.640934,145.6182718,170.2972794,159.0915012,122.1168423,113.0962229,137.7717686,131.878252,142.1183968,152.4953699,140.141449,165.0906229,93.03466797,126.5188551,109.2777634,141.0276318,115.2132225,157.1026611,114.2222881,169.6712637,68.57346535,142.7645159,80.77111244,149.2317438,89.57176208,164.2732,92.61266708,175.892086,right
30,127.2508526,326.6611862,178.0756378,294.3366623,216.8954849,254.1863537,250.3835678,218.4153414,282.1961403,198.9863777,157.664156,188.2043409,174.6483421,201.2454557,179.9191475,228.0197668,176.403141,243.6424541,118.9552689,194.0732574,142.7402115,208.8597393,149.6158981,232.0784283,145.3434467,248.6317062,90.24175644,209.0535021,113.2521152,218.2148838,121.2807178,237.0137358,119.4911003,253.35886,66.6268158,226.4643145,85.51530838,227.2573042,93.97901535,243.9719582,93.81456375,258.205204,right
31,265.5287552,385.5560875,307.2524643,352.1343613,339.3300247,313.9558697,368.8984299,281.2587547,401.4003372,266.4819145,284.6905327,246.6692162,283.8585663,258.4593773,285.7329369,284.2727566,284.8795319,300.0398827,247.8593636,251.2043095,251.0095596,265.7880592,255.4928589,289.4721222,256.3668823,306.8635082,216.9978714,264.6187019,222.0281029,274.788208,228.2321167,294.186573,230.9491348,312.1214962,190.5591011,280.6394291,193.9426804,284.8432446,201.5095139,301.3671684,205.036869,315.3703022,right
32,376.7294312,348.7751198,413.8153076,319.6484756,440.9454727,290.0164318,465.9598923,266.9690037,491.0540771,260.3738594,405.3633118,227.8615236,381.3892746,220.8425903,378.4119797,242.3400021,383.3026886,259.5898247,372.8289413,226.1184311,352.9682159,224.004364,352.0308304,244.7465229,358.742218,263.4403896,342.4532318,234.3488073,327.7277756,233.6758518,328.1250763,250.6891823,334.838028,268.1586742,315.6197357,245.6369305,303.79776,247.4380302,306.6548729,262.9123306,313.9281464,276.0704041,right
33,358.3364487,350.9990501,394.5735931,319.059763,419.6108627,284.8725986,442.0042419,258.8433266,465.6681824,248.690443,380.0349426,226.4140606,356.6682816,225.0152206,355.7060623,246.0033131,360.3344727,261.5408993,347.2003555,226.9863653,329.9705505,229.9871635,331.1755371,250.3456593,337.6700974,266.6378689,318.0252838,237.8890228,307.1325493,243.7196445,309.9083519,260.6984138,316.7090225,275.4983139,291.7374039,251.6088009,284.3883324,253.5218239,290.3606606,268.7811756,297.4751854,280.7965279,right
34,297.6569557,246.6546249,332.1443176,220.0839043,356.0678864,188.1430578,378.7366486,166.3668394,402.3731995,157.3506546,310.4431343,135.2864885,303.6843872,153.0648708,304.2360687,171.5496111,307.0889091,182.115612,278.8255501,137.5007629,275.7635498,156.3142776,278.6728477,173.1237173,282.7707863,184.4055176,252.5352859,148.4125185,252.2965622,163.7038565,257.2949219,178.169632,262.916069,188.7403536,229.763546,162.5609636,229.2301369,171.8939066,236.4957619,184.6943665,242.1821976,193.6777496,right
35,396.231308,297.4224472,429.7122192,267.0866776,453.2785416,235.0025225,473.8630676,211.2618971,496.2578201,201.0484028,415.3960419,178.90553,406.2357712,186.1249924,404.3732071,205.2652359,406.2123489,218.4990549,382.641983,177.9682446,377.4750519,191.172452,378.1666946,209.7052717,382.4571228,223.3349705,353.5797882,187.8099918,352.1721268,200.0853968,354.8395157,216.8831205,360.3878403,231.1080837,327.874794,202.3079967,323.6520386,207.9979849,329.498558,222.8596401,336.1114883,235.2078295,right
36,225.8482742,341.7132854,270.8224487,310.5519962,304.6495247,273.7926292,337.9943466,243.2029152,371.5789795,230.5460644,258.172226,209.9068737,259.8877907,220.9194231,261.1598587,244.9475956,260.0641251,260.4471588,221.9817924,209.6469927,228.2731247,220.9753704,230.7029724,242.1604156,229.53022,258.5933876,191.4955711,219.2214918,199.497242,224.4824982,203.5717583,242.6952839,204.5384216,259.7516441,165.1990509,232.6893854,170.8610916,233.5019302,177.2109032,249.7669029,179.6097374,263.8777542,right
37,386.1108017,359.7990704,422.8525543,331.5975094,449.7715759,301.8740273,475.4431152,277.4641228,501.9979095,269.7616196,410.7431793,245.6110382,391.7217255,244.9015617,389.9694824,265.826025,393.7549591,280.3878307,380.3827667,245.0211811,365.7959366,249.3780613,366.7238998,270.0892353,372.8568649,286.0252762,352.7236557,254.4778061,340.909729,256.0007286,343.5037231,273.9348221,350.4777527,289.7371387,327.2360611,266.4851761,318.9780045,263.8037968,325.3010941,277.3714828,333.286171,289.1494846,right
38,439.9831009,268.5953808,469.4917679,245.690403,491.7197418,222.2703123,510.8874893,204.2831469,529.9895096,198.7315035,458.1708908,174.0647793,451.3399124,182.393117,448.7279892,198.6216116,450.0338364,209.4593382,432.0088577,172.0277596,426.5630722,186.0423803,426.7705536,202.803669,431.7500305,213.7460518,408.562088,178.9604187,404.9786377,190.7941961,408.0564117,205.6096601,414.4348907,216.332016,387.2266769,189.4198608,381.7176056,192.6062679,386.6199493,204.6651793,392.9768753,214.3256378,right
39,318.7711716,200.8102942,351.2366867,185.6880713,378.3190155,165.7780552,400.0079727,147.2186279,420.220871,139.4765997,352.1841431,118.830328,349.3614578,129.2187023,347.3602676,144.4316626,345.4854965,152.6598501,326.7956543,114.7385859,325.9308243,127.7760887,325.6454468,140.9196138,324.6659088,149.339962,304.3150711,118.5241413,305.1629639,130.1897764,306.7830276,141.7400122,307.5170898,150.3965378,283.6355209,125.7212305,284.9671555,131.4516592,288.741188,142.3350906,290.4403687,150.2825546,right
40,194.7888947,210.638752,231.1385918,187.7046776,256.7339325,159.5968151,275.6040382,133.795023,294.6399117,118.9398336,210.4509926,117.2815704,214.282589,127.8662968,217.887764,145.6372118,216.0154915,155.6415224,183.4742546,119.5690155,192.4030304,131.6239214,196.9255066,145.6469679,196.1504745,155.518527,163.3918381,129.0628624,173.4018707,138.2672024,178.380661,149.3725634,178.8647461,159.4118071,146.7725563,140.9895229,153.7684059,144.9468899,160.07061,155.2133846,162.089901,164.2447329,right
41,194.0815926,352.4404907,235.579834,331.3342381,268.6536598,306.3244057,297.4981499,285.4892921,323.3612442,278.436985,225.8263969,250.404768,240.904007,265.9240437,242.1167755,286.5753651,237.4575424,299.0411854,196.1376953,249.8784542,212.2791672,264.3539429,213.2592773,282.2543621,208.2561874,294.0664673,172.3652649,258.0566025,187.3344994,266.2377262,189.9324608,281.6799545,187.4375343,293.5816669,151.7268753,269.6483517,162.8656387,272.1835899,168.1260681,285.2795506,168.2986259,294.8931026,right
42,308.6464882,338.7470055,343.3066559,318.0065346,369.8091888,295.8092308,394.2841339,279.0604877,417.3973846,274.4608784,341.5660858,243.4422112,335.3688812,248.7781048,333.674736,263.868742,333.4118271,273.9028358,313.7792778,239.7015381,311.8719864,246.9982052,311.4709473,263.1412697,311.5311623,275.4820633,289.0323639,244.7462368,289.5875359,252.8978348,290.7421684,266.7988873,291.9235039,278.8355255,267.1001816,253.2825565,267.8153419,256.5931892,271.3170624,269.0840435,273.2006454,279.282074,right
43,380.4591751,235.4423618,408.7199783,222.3187065,430.4048538,208.3805609,449.1106415,197.8490925,465.9667587,196.1504889,408.0414581,162.0518017,400.873642,168.709774,397.6515579,182.0361185,397.3482132,191.5322113,385.6487656,157.4654675,379.7422028,165.5570126,378.9542389,178.2863188,380.6515884,188.3892345,364.5969772,161.3379908,359.8809814,169.7362804,361.5817261,181.9104195,364.8018646,191.6481686,344.6102905,168.125782,339.064827,170.7310295,342.626915,181.1659241,346.8968201,189.7836828,right
44,465.6645966,312.3272324,492.9453659,292.0178318,511.4047241,270.8970451,527.5882721,254.7955799,544.6575546,250.9975719,496.3942719,226.3461399,481.2038803,221.8522453,474.238205,235.3866863,475.7829285,248.3053207,474.0554428,221.2630463,458.4894562,222.3660278,453.5374451,236.3586903,457.9296494,249.3212128,451.6753387,224.6549177,439.2741013,225.8803797,435.9284973,239.0431023,440.5812073,251.5779018,430.7584763,231.3650036,417.6554108,229.6555853,416.9711685,241.5953064,421.9945526,252.6933002,right
45,377.6570511,362.2544575,411.3804245,335.9862614,435.0255203,304.6865273,456.043396,277.9576778,479.6078491,269.7785282,407.9600143,254.2277527,384.7288132,249.0172863,382.1727753,268.1291199,385.5508041,282.2435474,380.0039291,252.6132488,361.6863632,257.2645855,361.3805389,272.8435421,365.7087326,285.2536011,353.2751083,260.7169247,342.8648376,265.8005333,344.5233154,278.7212276,348.6571884,291.3467789,327.7178955,271.2375641,321.9077682,273.2783604,326.3068771,285.7033825,330.8418274,296.4707279,right
46,237.867527,287.1824741,274.2113113,269.8123169,304.1701317,249.1444016,329.0240097,230.4533672,353.0897522,222.8522444,271.6945267,198.6032581,276.3896942,210.3082609,275.2494812,226.8956995,272.2481537,236.3535261,245.1765823,195.7613754,252.6304626,206.4077425,253.1004715,220.4335356,249.4343185,230.6620646,223.2591248,200.7196856,230.4854393,208.8031912,232.4387741,221.2748194,230.4560661,231.9416571,204.2380524,209.0116882,210.1105309,212.8245163,213.8221359,223.6410713,213.3580208,232.5545168,right
47,244.1307068,255.1809883,288.3403969,230.8102369,323.8662338,201.569953,355.7137299,175.8706999,386.5743256,163.7788868,280.1726341,133.2900238,280.5428696,149.3809605,280.2624321,173.2257843,278.0630302,186.208477,244.414463,130.4211187,249.4053078,149.7134829,250.8291626,170.6183052,249.3170166,183.3198166,214.1199493,138.1201458,220.9120178,153.1513882,224.0674973,170.9192562,224.3683243,184.4663858,187.1598053,149.4861031,190.4889679,154.4289064,195.8573341,170.3334188,197.9980087,183.0028725,right
48,292.6427078,319.0073204,359.4952011,274.4064617,408.2331848,224.1095066,454.753685,180.3172302,500.713501,159.4798136,348.2495499,118.0335975,341.1561203,138.9426899,341.6074371,174.8091745,340.2637482,195.6650448,291.5391159,117.4583316,293.9060593,142.6215363,297.5678062,174.7482777,298.0068016,197.0494509,241.9563866,133.9684868,249.739399,158.3180237,257.3484039,184.9172831,260.353241,207.9216242,198.0511475,156.9631004,206.4792252,170.9883785,218.3831406,197.3696566,224.1525269,218.9653301,right
49,171.7016983,375.072155,243.1779671,330.148344,300.2134132,275.9375668,350.98526,226.2775326,403.8298798,204.5641994,222.2772026,178.2905531,231.251564,197.824688,233.0171204,239.6233177,230.2080536,265.3591633,161.5784836,180.3057575,181.4826393,207.5206518,185.0198364,242.4597359,182.3999214,266.8432045,111.6148376,197.8522968,132.7178478,213.6913776,140.0130463,243.5169125,140.9113503,269.8116016,69.50285912,219.8851776,83.94352913,222.8678226,97.31998444,247.0925903,103.4676838,269.4108295,right
50,377.4067307,291.0693169,425.1341629,257.2295094,458.97686,219.4382572,487.9647064,190.0600147,518.7838745,178.4724426,412.6264572,144.460516,401.7658234,153.4951115,399.1768646,178.3340836,400.0654602,195.3059435,370.7712173,141.6441822,365.7236099,155.334692,365.8586502,178.035779,368.3747482,195.6260204,333.7307739,151.4849138,332.4151611,166.8138599,335.7235718,186.6870689,340.7024384,204.4767237,300.5197144,165.7431078,299.0059853,173.1518555,305.1290321,190.6576681,310.7961082,205.4876375,right
51,116.9521332,258.1745052,158.7556648,252.8695965,201.4076424,236.9901466,233.650589,221.4086151,257.6239395,221.3195372,187.1439743,186.9868183,188.8819504,162.6603413,179.8638535,193.1900454,181.4314461,201.6222811,162.5198364,181.0226011,165.9877014,159.3940258,159.7370625,195.0369501,161.6900444,198.4003401,139.1141224,178.0825138,143.6926746,157.5290966,139.4250107,191.3640118,141.3287354,197.0800781,116.0420799,176.7762995,120.1159668,160.7984877,120.5643749,183.7899971,120.8998299,191.700654,right
52,207.5828552,229.0961552,247.191143,228.5630322,289.1593742,213.824544,319.2630196,196.7928171,341.4003754,195.4729557,271.319828,164.0668774,278.0848885,139.1109037,268.4914017,166.5802288,265.5196381,179.0135908,249.2710114,156.9747877,255.9304047,133.822217,247.6977348,166.9399309,247.2835159,173.5612679,227.7254105,153.7460232,232.7280998,132.1706915,228.3141327,163.7255859,228.4392738,172.3531008,204.7639465,152.2768164,208.6892319,134.9632645,209.3491173,157.2382879,209.3689346,167.1050262,right
53,277.8678131,279.3862152,315.1123238,281.0623741,357.22435,259.6879005,384.2355347,242.6318264,404.8293304,242.6515961,343.5964966,213.0317259,354.9014282,192.5481892,342.7327728,219.5033169,338.6914444,226.4989614,321.9128418,205.0218773,335.4319382,184.4661999,324.9781036,217.2509193,320.5563736,221.0697699,298.9476013,201.5757465,310.3557014,182.3940468,305.2123451,214.6295643,300.8117485,220.5690479,274.6248436,200.0512648,286.4809799,185.8090925,286.8338966,208.5444832,282.9816818,215.385232,right
